HSPB1,SLC27A3,INMT,GATA2,LRRC26,C8orf55,LY6H,SLC9A3R2,HRC,ZFYVE19,NR2F2,TRIM3,OPN4,LRFN2,FAM113B,SPDEF,C1orf64,CLEC14A,HTR2B,JAM2,KRT18,LTBP2,ALDH4A1,JAM3,CRYGN,PODN,NQO1,SNCG,ADRA2C,GDF15,LYZL2,SLC7A13,PRPH,TFF3,RMND5B,CXXC5,SGCA,HSF2,ZNF684,PAPSS1,OGFRL1,RNF138,RCAN3,ENKUR,HAUS6,CHPT1,ZNF529,DEM1,FASTKD1,ZNF567,NHLH1,Emb_0,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,abs_mean
0.0018982077,0.0016743653,-0.0960774,0.01815752,0.01457875,-0.18645528,-0.0139527945,0.01786216,0.0117343785,-0.052896887,-0.13061936,-0.017186718,0.121754795,-0.1226496,-0.05304382,-0.070896365,0.10112432,-0.012101885,-0.05599601,0.061987318,-0.022793192,-0.039041832,-0.13368183,-0.022322433,-0.06869804,-0.022418048,-0.28597844,-0.01772352,-0.0053694416,-0.1034887,-0.1120582,-0.05024359,-0.028301293,-0.07589131,0.39123616,0.026594155,0.0704771,-0.011960469,-0.024852272,0.043601435,-0.050143298,-0.07382253,-0.015235438,-0.2708579,-0.03352544,-0.4466957,-0.055291764,0.08548263,0.02410595,0.014759821,0.58931786,-0.067305095,-0.16246201,-0.06781894,-0.021590497,0.015441951,0.004832249,0.06638551,0.05052722,
0.01214735,0.018496526,0.0126665495,0.07422953,-0.013721079,-0.25970358,0.014201808,0.0076722186,-0.006936621,-0.26966265,-0.24274743,-0.014056027,0.07855555,0.047533397,-0.062484335,-0.05394969,0.03344907,-0.013866499,0.091425985,0.0683948,-0.10520653,-0.09436111,-0.22717796,-0.122595035,-0.07468631,0.0090286005,-0.15699518,-0.027249413,0.018231723,-0.111996226,-0.09984787,-0.020387342,-0.06271901,-0.0459949,0.079420395,-0.02560032,0.07090224,0.06492118,-0.103153,-0.030263279,-0.049895175,-0.089901745,0.08378166,0.053227,0.062773086,0.26476052,0.08210696,0.055749755,-0.010652833,0.0013159625,-0.23660998,-0.031798888,-0.202674,-0.10524142,-0.002105448,-0.041775785,-0.015939984,-0.13823353,0.0048688706,
-0.07157331,-0.09061469,-0.30000824,0.05888961,-0.055298798,0.490006,0.03374177,0.031922698,-0.008341837,-0.41985777,0.043190747,0.039759025,0.116693616,-0.044053752,-0.047827795,-0.0060953517,0.048755486,-0.0048194127,-0.21705396,-0.26755804,-0.015081517,-0.22026356,-0.23897375,0.024967557,0.24252644,0.011714082,-0.07082465,-0.10018922,0.07495955,-0.034333285,-0.13553777,-0.08737989,-0.0058085164,0.042349212,0.0026778863,0.007174969,0.03282136,-0.06707477,0.07419536,-0.04534103,0.04032024,0.02175394,-0.030443545,-0.08045144,0.001292953,0.008073634,-0.04251985,0.06874158,-0.0011145938,-0.093174,-0.101658836,-0.012332178,-0.16679934,-0.05862665,-0.0005057808,0.14656523,0.0035470868,0.031740047,-0.7813741,
0.024526607,-0.00699362,0.0004878193,-0.0516384,-0.29367852,-0.1959109,0.0054340195,0.03594859,-0.038584426,0.35794258,0.16184442,-0.021541739,0.08572111,-0.09573908,-0.023802245,-0.03792926,-0.16533847,-0.011748068,0.4242321,0.1079755,-0.070903905,0.031072795,-0.11664678,-0.031784028,0.06368642,-0.019606639,-0.13188635,-0.015561633,-0.09475639,-0.008801258,-0.059884775,0.057756916,0.055443227,0.03282585,0.35932872,0.07443769,0.06936329,0.006919314,-0.04125487,-0.013847548,0.05867365,-0.050166085,-0.035872,0.09739571,-0.060949795,-0.18370447,-0.038892623,-0.35546076,0.10104671,0.017222023,0.09021348,-0.08561482,-0.1784996,0.0070659127,-0.013061503,-0.03931152,-0.015434533,-0.063652866,-0.00045636296,
0.025569182,0.0069078896,-0.06588543,-0.06489383,-0.039421797,-0.24183719,-0.06638331,0.018362105,-0.014583294,-0.24383254,-0.09371075,-0.06990214,-0.113910615,-0.09371075,0.088332675,-0.11869607,-0.16412601,-0.045919817,-0.40916833,0.0197866,-0.17472006,-0.19339438,-0.12884456,-0.04075741,-0.095934406,0.041907266,-0.2280087,0.0448971,-0.07883227,0.05877923,-0.06702162,0.03164444,-0.048191473,-0.08934468,-0.09052559,-0.02422314,-0.14096743,-0.04625178,-0.04495095,-0.020489817,-0.062687986,0.053165145,0.13030812,-0.07220389,-0.09124693,-0.18321992,-0.0724933,0.03277301,-0.04278111,-0.023457257,-0.011156249,-0.021026934,-0.16362931,0.006233693,-0.0031980202,0.0029676864,0.0009419073,0.120535076,0.0027841316,
-0.055917867,-0.077563085,-0.21976338,0.006963758,-0.17727754,-0.34068984,-0.03892559,0.01183827,-0.007564454,-0.09823971,0.0428133,-0.035030283,-0.13857758,-0.06914263,-0.061870415,-0.02339911,0.09357596,-0.0056624073,-0.4623823,-0.13138266,0.021270888,0.097894624,-0.2569113,-0.012255093,-0.23249467,-0.0059691668,-0.10575359,-0.12470408,0.024648046,-0.038486287,-0.17660658,-0.10252692,0.0378475,0.030718526,-0.054174736,0.019380441,0.038105983,0.004425021,-0.016970497,-0.077846065,-0.038582634,0.067393444,-0.0345494,-0.12817284,-0.045869,-0.4585972,-0.079778835,-0.081978664,0.023074582,-0.004563779,-0.18863082,-0.03315537,-0.25435424,-0.09544454,0.009303919,0.038813565,0.0029759128,0.035197362,-0.58670634,
-0.07100971,-0.02685147,-0.13785173,-0.022176472,0.03567529,-0.25928903,0.020964598,0.046118848,0.013592612,-0.05460783,-0.014778689,-0.03753527,-0.0980988,0.15389046,0.054009464,-0.027479388,-0.06801219,-0.046378464,0.032485157,0.03244418,0.10110745,-0.06298833,-0.08290308,-0.0066795554,0.15176615,0.007412106,0.12303812,-0.051505506,-0.06586335,-0.116412185,0.579331,-0.07965594,0.04255009,-0.043262716,-0.123171516,-0.07180466,-0.31454295,-0.026642641,-0.0828999,0.003799606,-0.043102156,-0.07455076,0.033608746,-0.001688666,-0.072519995,-0.41712925,0.006619632,0.025076937,-0.13295576,-0.088747285,-0.3566557,-0.060231462,-0.07797602,0.048106678,-0.012076395,0.0027260086,0.0016626006,0.022837248,0.050330155,
-0.013605913,-0.05901787,-0.3192354,0.09855887,0.00013670942,0.0888297,0.009086667,0.017855309,0.0055880533,-0.28453314,-0.00971254,-0.0050647072,-0.21114342,-0.10626556,-0.08157465,0.011203911,0.10954606,-0.003079881,-0.47512662,-0.12119137,0.06554218,-0.23840089,0.12995844,0.0027183532,-0.21586525,-0.040240444,-0.087738365,-0.08325509,0.048918292,-0.020256577,-0.15795575,-0.20232484,-0.08199921,0.017725738,-0.032467503,0.042259935,-0.23776177,-0.040858943,0.02112026,-0.077124305,0.07978187,0.0025361152,-0.048305403,0.045490332,0.038820777,-0.2984333,0.041362308,0.009767458,0.0118965395,0.013063253,-0.29345214,-0.016444806,-0.20521995,-0.041662455,0.008389865,0.111221746,0.0066640573,0.04139254,-0.8730928,
0.0026216432,0.0038850717,-0.026213733,-0.07961067,-0.12319529,0.5367991,0.03790374,-0.013450548,-0.008736657,0.10866973,-0.08013237,-0.14033715,-0.30058467,-0.1284189,-0.049963962,0.05957783,-0.32838896,-0.02268413,-0.020577509,0.043055505,0.059334695,0.061175384,0.35055155,-0.019652184,-0.053465728,-0.0064113177,-0.1102239,-0.023892721,-0.06951153,0.035337932,0.5461965,-0.03378325,0.2948896,-0.0044600256,0.2937099,0.041254375,0.010011226,-0.26566896,0.07846328,-0.027938358,-0.017778112,-0.038743876,0.009001874,-0.038977735,-0.011641104,-0.40885043,0.06249621,0.051949203,0.057655554,0.012730518,0.3005371,0.014023214,0.44991168,0.0127602015,-0.02071724,-0.027792823,-0.0027970788,-0.054967903,0.034063216,
-0.017962553,-0.024759548,0.03946359,-0.12579161,-0.021006439,0.107126705,0.05861534,0.0006111008,-0.0046814093,0.21071887,0.20694278,0.19276737,0.14406003,0.14234288,0.13087083,0.030160367,-0.0068437913,0.0030371458,-0.06113538,0.03183805,-0.008804061,-0.23224579,-0.116776966,-0.043389477,-0.12311026,0.047906306,0.012448879,0.10411682,0.0005089955,0.0677209,-0.07287442,-0.112620324,-0.07412285,0.029887376,-0.11700496,0.018217785,0.028147943,0.14120638,0.009204166,-0.01292472,0.028097652,-0.11659104,0.018470924,-0.17276888,0.0315177,0.08098827,0.02434843,0.11878297,-0.026106143,0.13085246,-0.09731396,0.141736,0.4531465,-0.023449508,-0.009971261,-0.06857115,-0.002791224,-0.0875927,0.23196432,
-0.012501585,-0.05697698,0.01227809,-0.08856278,0.002129419,-0.09524185,-0.028012775,-0.0098554315,-0.01723982,-0.24571495,0.091247685,-0.078541376,0.079530016,-0.012503733,-0.16263069,-0.103757754,-0.21191396,-0.0036795572,0.2013891,-0.07530403,-0.124243945,0.033286348,-0.57601476,-0.08931853,-0.21642049,-0.055098377,-0.09668377,-0.14371723,-0.04278653,-0.0699682,-0.10111936,-0.01617482,-0.13578027,0.012719639,-0.1914982,-0.10768494,0.042025153,-0.01526845,-0.019389642,-0.030581284,-0.04207066,-0.15716222,-0.027064204,-0.041731827,-0.05637599,-0.26187718,-0.07059487,-0.0077760965,0.080020756,-0.035981193,-0.30023614,0.029518621,0.19033118,0.16152152,-0.0010257438,-0.08826927,-0.0041166786,-0.12574361,0.29466605,
-0.023031503,0.03547381,0.23207986,0.060960658,-0.25175154,0.048892926,-0.055258527,0.0526985,-0.006475173,-0.04169958,0.0488646,-0.017100625,-0.02357118,-0.08277013,0.2844881,0.08682484,0.16528226,0.0005286798,0.31570575,0.100393556,0.12271798,0.19996846,-0.074177444,-0.0055143237,0.06847978,0.053767152,0.015494083,-0.04401973,-0.024669284,0.01842081,-0.09024996,-0.0525687,-0.06861941,0.058024094,-0.13693184,-0.0076626427,0.07752511,-0.049033746,0.006215744,0.10341873,-0.03371519,0.058983423,-0.0734266,0.08154487,0.022790726,0.005247415,-0.10546982,-0.095462404,0.074552484,0.0065520816,-0.1835975,0.030193822,-0.0342638,-0.029829534,0.027222607,0.1015343,0.017067734,0.11644127,0.4017999,
0.05624,0.03574621,-0.09985998,-0.08061098,0.056984745,-0.20026678,0.09844732,-0.0061877496,0.0007247082,-0.090393916,0.21050897,-0.029557008,-0.18729755,-0.10756399,-0.07449913,-0.08146923,0.06918369,-0.009438657,0.11891172,-0.026039554,-0.18282628,-0.20089208,-0.15871018,-0.05910091,-0.08349743,-0.010453431,-0.16612354,-0.114339836,-0.002787577,-0.11970019,-0.033613905,0.060051087,0.07988543,-0.06433373,-0.23458038,0.048587855,0.09331378,0.06949243,-0.022562495,-0.039217934,-0.041731175,0.11154369,-0.029894488,-0.1585401,-0.102176756,-0.26037714,-0.11590102,0.061440572,-0.03321615,-0.029447163,-0.38437387,0.013877445,-0.20807323,-0.031887338,-0.0024091378,0.030592723,0.00034271344,0.2254953,-0.09292021,
-0.011782907,-0.02768508,0.09475382,0.049944848,-0.3421087,-0.08710054,0.049161784,0.031908922,0.04934373,-0.22488296,-0.25047716,-0.022650186,0.01992055,-0.04752734,-0.05637984,-0.023493968,0.07167049,-0.09091678,0.029891562,0.033878446,0.14718284,0.09282504,-0.12029916,-0.03956879,-0.15954034,0.025668547,-0.06998253,-0.10616943,-0.00746331,-0.015656305,-0.16614164,-0.07518224,0.026751839,0.07145729,-0.09105387,-0.044316005,0.03472287,0.07265382,-0.018036095,0.00267347,0.00064563495,-0.09283527,-0.024504634,-0.10091936,-0.009936269,-0.25782055,-0.08609186,-0.3250809,0.0072429786,-0.25697216,-0.20401444,-0.027239244,-0.24499966,-0.019611144,-0.005080234,0.012034228,0.005396637,0.06131474,-0.02538786,
0.00040077092,-0.023707544,0.185808,-0.09639698,-0.20181593,-0.3350581,-0.011495192,0.012258167,-0.009235892,-0.022394948,0.13836917,-0.0504706,-0.17769292,-0.08880913,-0.031333555,-0.042510647,-0.013022003,0.07021923,0.24532548,-0.14998807,-0.17616096,-0.09599216,-0.34847084,-0.05183647,-0.1517967,0.000885725,-0.101792604,-0.10811439,-0.01924587,-0.02380547,-0.12424861,0.06893948,0.0425609,-0.108060434,-0.24517664,-0.0040647443,0.09977633,-0.03828544,-0.024239095,0.02411027,-0.08291341,-0.11866965,0.062771246,-0.025883753,0.06531987,-0.23648813,-0.10061193,0.088587716,-0.06317556,-0.1502499,-0.108371235,-0.065653935,-0.1543392,-0.0016625519,-0.010755192,-0.011261102,-0.0004325444,-0.05765923,-0.0787598,
-0.004704019,-0.0089603085,0.14310503,-0.11090326,0.019336542,-0.15957047,0.019729232,0.006598665,-0.01375105,-0.25200853,0.10085849,-0.08075346,0.12965515,0.062110156,-0.06319298,-0.13860565,-0.1604395,0.07129869,0.2855234,0.35312185,-0.026449442,0.08136915,-0.082285956,0.13447785,-0.17678633,-0.014664777,-0.21652083,-0.008087616,-0.038145736,-0.07619978,-0.039306834,0.025820361,0.1487143,-0.11901618,-0.083339415,-0.043757528,0.111030035,-0.03623823,-0.011784994,-0.018156592,-0.038936503,-0.16410813,-0.11045558,-0.04065035,-0.059408825,-0.21088572,-0.07911472,0.09065151,-0.045176584,-0.10123147,-0.0011691588,-0.0864012,-0.18411933,0.08774813,0.031686377,0.0077675735,0.0046596765,0.06950154,-0.012184302,
-0.022068672,0.028548427,-0.17512538,-0.023680285,0.0014919001,-0.29623404,0.008583053,0.012734829,0.009532753,-0.09581897,-0.2192499,-0.026407454,-0.11214062,-0.025610585,-0.037248563,-0.004789952,0.14392623,0.024062846,-0.027704284,-0.21012709,-0.19988708,-0.17393382,-0.13225986,-0.032888845,-0.18515582,0.06743177,-0.25308383,-0.08121311,0.015565194,0.030829761,0.45602074,-0.048264988,-0.08673237,0.03843279,-0.16120456,-0.02408924,0.039904986,-0.027927615,-0.031486012,0.004474225,-0.038357344,-0.09231943,-0.04579069,-0.09581415,-0.043045815,0.039006993,-0.0532616,0.083005354,-0.048816714,0.027813673,0.14797512,-0.07560467,-0.11915603,0.024516672,-0.009761929,0.15932402,0.0028811358,0.11122771,0.024045069,
0.001370103,0.046288364,-0.189676,-0.07100298,-0.1110402,-0.20495862,0.007531427,-0.0029642466,0.0028276595,-0.090403154,-0.08777767,0.23957534,0.15210749,-0.015973024,-0.052767336,0.0129243815,0.017195586,-0.0012054087,-0.07969968,-0.31195378,0.024094148,-0.19760188,-0.02491967,0.01262803,-0.13263294,0.05431157,0.18591341,0.010895514,-0.063646,0.07203762,-0.12777522,-0.093338996,0.13080889,0.03708163,-0.068807006,-0.034988657,-0.037086934,-0.12005873,-0.0380634,-0.03600386,-0.02223963,-0.08158262,0.043157447,-0.038111545,-0.053674795,0.18049541,0.05053281,-0.06433017,-0.14076409,0.020044554,0.6090779,-0.088949725,-0.17362218,-0.057653245,-0.018517183,-0.023320464,0.0078074485,0.027969765,-0.008401807,
-0.07283556,-0.07458924,-0.2089131,0.040490143,-0.10530937,-0.27135196,-0.047145154,0.0070517967,-0.013752312,0.15747659,-0.122002795,0.010911774,-0.29337367,-0.035399236,-0.049008965,-0.0030862736,0.119112365,-0.00838217,-0.20295551,-0.12064299,0.020414963,0.11809621,-0.14101236,-0.025189145,-0.054999832,0.0006202654,-0.02124405,-0.102101825,-0.00066189026,-0.045124106,-0.19942284,-0.07102832,-0.077597946,0.020805992,0.0027066604,0.041271854,-0.38164353,-0.027428623,-0.014387743,-0.042312924,-0.0065530865,0.020715445,-0.019403495,-0.07037969,-0.047210522,-0.31980902,-0.07178163,-0.02788233,-0.10017117,-0.0068557737,-0.091302685,-0.04443027,-0.19733255,-0.02418869,-0.0126209045,0.14578421,0.0016113968,0.021972561,-0.56417406,
-0.070026435,-0.07116679,-0.34565362,0.069617316,-0.05137485,0.2707491,-0.051081758,-0.01657199,0.0015106964,-0.4007956,-0.22912458,0.0158718,0.15377629,0.0038605575,-0.1004139,0.042183228,0.068007275,-0.03486785,-0.2787785,-0.13451572,-0.012258295,-0.16521494,-0.11307704,-0.004549181,-0.08697892,-0.016485576,-0.05926949,-0.0304043,0.08129825,0.009490734,-0.10562764,-0.078039765,-0.062377065,0.080283806,-0.09752649,0.006211743,-0.22642478,-0.084296666,-0.09098051,-0.053782083,-0.029464742,0.042333018,-0.07063011,-0.03705439,0.015708512,0.08437992,0.07906943,-0.026934933,-0.12851821,0.045406684,-0.16697246,-0.0406217,-0.19205225,-0.071620144,0.0029767598,0.13644417,0.003399075,0.04243147,-0.5979799,
-0.041860055,0.0065355506,-0.09931336,-0.09213829,-0.0002905298,-0.147374,-0.060063127,0.034714043,0.006332781,-0.26917434,-0.34313604,-0.04016844,-0.19058007,-0.06541556,-0.05018923,-0.020576403,0.043790422,0.0009593382,0.027146736,0.043851536,0.025650933,-0.13955039,-0.19866319,-0.023252008,-0.11227933,0.06150224,0.006745423,-0.273381,0.09312891,0.029266365,0.011118048,-0.04067774,0.03172449,-0.08339435,-0.08243829,-0.036616206,-0.3070849,0.06307882,-0.03523084,0.0041246703,-0.010124214,-0.10264036,-0.07717469,0.013832321,0.009946246,0.055199977,-0.12774883,0.008351708,-0.16046141,-0.018485978,0.14214197,-0.10235496,-0.23092382,-0.112610415,0.014562385,0.13286786,0.001045727,0.041720103,-0.26595956,
0.0037656906,-0.055381633,-0.06527469,0.04528792,-0.35055837,-0.032765463,-0.009451384,-0.050024003,0.023028672,0.008523904,-0.31928912,-0.04573208,-0.15222444,0.095213436,-0.03925361,-0.0009628765,0.1766964,0.02225852,0.16515005,0.39015907,0.14942433,-0.056520507,-0.15038835,0.03724572,-0.040910725,0.043752477,-0.058753815,0.036917165,-0.0003940179,0.02854229,-0.15842482,-6.1129685e-05,-0.0047967504,0.047562752,-0.06723231,-0.023537548,0.10201102,-0.0502384,-0.008059086,-0.056487747,-0.047345717,-0.075063,0.073799334,0.040908124,0.09817963,0.5703597,0.008437706,-0.098794125,-0.13136417,0.1902121,-0.15127856,0.019154686,-0.101747915,-0.052749235,-0.005035613,-0.03681557,0.015805403,0.10249308,-0.060682934,
-0.019550852,0.04732228,0.08684218,0.012446419,0.052550476,0.9379199,0.038890433,-0.03020363,-0.011534585,0.088255145,-0.06536046,0.12336701,-0.15709768,-0.15737961,-0.025827192,0.0422291,-0.27154478,-0.025415953,0.17435409,0.035091367,-0.026048291,0.064281814,0.018876854,-0.044535063,-0.1763358,-0.029146725,-0.14466256,-0.03321809,0.0052707465,-0.115288384,0.6509649,-0.069979325,-0.11528927,0.0016318243,-0.12677135,-0.1001719,-0.0646331,-0.0018375984,-0.2327041,-0.08525621,-0.037997574,-0.14872015,-0.055924777,-0.014691334,-0.052510373,-0.24266659,-0.011405419,-0.12976784,0.0308812,-0.011526499,-0.28253564,-0.018056614,-0.07464904,-0.017508075,0.009098582,0.018916385,0.0012592645,0.07333519,0.028381646,
-0.036803707,-0.03581474,-0.117130466,-0.07742193,-0.19117583,-0.21887265,-0.04765291,0.027293362,0.022455908,0.1501279,-0.3514006,0.033175476,-0.2734952,-0.079927504,-0.030226454,0.025060296,0.052786775,0.0041283015,-0.33169568,0.07264569,0.058593966,-0.042286035,0.09636288,-0.0033438066,0.17759497,0.013767957,-0.15345809,-0.096021265,-0.042893842,-0.02218181,-0.087816425,0.058775194,0.011892799,-0.0072087096,-0.16167974,-0.12621658,0.108786665,-0.060834758,0.00982179,-0.034049794,-0.0600703,0.047117583,-0.017231649,0.0011595003,0.0536694,-0.4644006,0.07030036,0.07159558,0.013334737,0.010066175,-0.008773178,-0.041817464,-0.2247957,0.029913468,-0.0149790915,0.26369512,0.006767223,0.11242099,0.14139046,
-0.048228845,-0.07950692,-0.2467879,-0.00086234976,-0.070215225,0.20538062,0.038547635,-0.015770998,0.0045621954,-0.18559173,-0.037052643,-0.03908576,-0.1615391,0.0094835395,-0.023225475,-0.029036004,0.183059,-0.031835027,-0.20694806,-0.28295705,-0.11400548,-0.203394,-0.1002002,0.016424824,0.40273356,-0.052858252,-0.055856533,-0.073738456,-0.037423022,-0.0453109,0.8741891,-0.041348234,0.08455914,0.093434066,-0.032682106,-0.017537905,0.09941474,-0.06401333,-0.09615623,-0.0069881612,0.040571004,-0.036330424,0.06260739,0.004000916,0.020021336,0.041539498,-0.07879453,-0.17896602,-0.15117316,-0.07544151,-0.10767781,-0.105847076,-0.14091623,-0.040188998,-0.0024292474,0.06556913,-6.24815e-05,0.04221887,-0.45005253,
0.034525983,-0.037732054,-0.03537277,-0.047043383,-0.03147485,0.23657067,0.0023079857,-0.029498037,0.00056621246,0.25271022,-0.16300447,-0.09139494,0.20833136,-0.019224172,-0.072506145,0.04009863,-0.022947408,0.000883465,-0.37514463,-0.24272704,-0.04076598,-0.22219592,-0.15691233,-0.027013488,-0.12179612,0.037790358,-0.05511125,-0.04406703,-0.06898562,0.20702688,-0.0026858086,-0.015496927,-0.06798339,-0.06133237,-0.09632742,0.037180614,0.05561705,-0.054021984,0.028438313,-0.025536356,0.12541452,0.013934384,0.026636213,-0.049044713,0.060667865,0.16878107,-0.062178086,0.07340034,-0.16302028,0.048265833,-0.40032598,-0.057277627,-0.09861673,-0.06671175,-0.0074105584,-0.01891821,-0.003154709,-0.049019333,-0.0014151073,
-0.029975647,0.023256278,0.16970754,-0.0305434,0.052433386,-0.38537842,-0.06263232,-0.0060291863,-0.0046511684,-0.018604547,0.02009727,0.25047338,0.121939145,0.036655415,-0.055550512,0.074175864,-0.084137954,-0.0028997464,0.19191808,0.054995175,0.04750204,0.0779261,-0.00052337674,-0.022985963,-0.1446188,-0.031614266,0.2141072,-0.117203966,-0.07708582,-0.14303286,-0.117245145,0.09141623,-0.10987504,-0.025719566,-0.064989425,-0.0500797,-0.38410306,-0.029257866,0.012668229,0.007844227,-0.04599528,0.022698965,-0.020028764,0.024458457,-0.07413083,-0.06633158,-0.021292124,-0.051274836,-0.0023135599,-0.0298859,0.23559713,-0.08826647,-0.18501815,0.09514442,-0.009800492,0.027307982,-0.009306323,-0.0052105375,0.24008851,
0.00090110814,-0.0013055559,-0.04193503,-0.07839439,-0.018861787,0.20173255,0.035926595,-0.05640045,0.009117445,0.2342235,0.1998838,0.14132425,-0.27642494,0.040941406,0.0045842538,0.09038261,-0.04786394,-0.0058843517,0.17739448,0.14041652,0.025378851,-0.25493106,-0.2124985,-0.040688373,0.32770628,0.013736848,-0.10828696,0.10017435,-0.020208275,0.019197172,-0.03747666,-0.069779165,-0.1760683,-0.047875885,0.3339227,0.039666034,0.0063696327,0.14116944,-0.020729806,-0.011485596,-0.009377915,-0.007749901,0.078245096,0.07403318,0.04734246,0.22432886,0.14000934,0.04186117,0.053674176,0.16134991,-0.056438696,-0.06846272,0.4090829,-0.014788911,0.023430422,-0.045612335,-0.013701458,-0.062199507,-0.09125855,
-0.060193602,-0.101643436,-0.2740776,-0.10131903,0.0042890315,-0.29188016,0.0031840228,-0.0014275885,-0.0010701679,-0.085144766,-0.25097066,0.05847628,0.06392497,0.111107245,-0.050487198,0.0027833711,0.08705059,-0.002190669,-0.28348917,-0.09613133,0.060018383,-0.25745007,-0.2017767,0.052599695,-0.09225823,0.047800973,-0.06644433,-0.012334513,0.0057488205,-0.09343846,-0.0787234,-0.005735781,0.09459105,0.07249242,-0.14185035,-0.08372932,0.014645076,-0.14254127,-0.057173308,-0.013431742,0.025894258,-0.09538782,-0.008754928,0.027745977,-0.056955755,0.60701513,-0.09103801,0.0027622313,0.03001045,-0.056735523,0.075206116,-0.039199617,-0.26552698,-0.10889043,-0.025447004,-0.011410296,0.0039058127,0.016673205,-0.65468353,
-0.009274358,0.05312814,0.05125027,0.03600443,-0.058196984,0.12526497,-0.004505661,-0.006569689,0.04371802,0.11585368,-0.05269743,0.00645692,-0.3117624,-0.09500307,-0.02076455,0.0036070913,0.09564021,-0.018534968,-0.46334675,-0.1245851,0.08725704,-0.1637081,-0.1719464,-0.1023011,-0.016247265,-0.01524307,0.46627137,-0.06913753,-0.054738782,-0.025811005,-0.18311156,-0.018902715,0.007249197,-0.037200723,-0.07714322,0.01228874,-0.19379261,-0.05862022,-0.121501386,0.08846469,-0.015981365,0.02981823,-0.08169388,-0.012253707,0.02808458,0.12316544,0.13002668,-0.044315267,0.04122809,-0.056634225,-0.42586473,-0.04449306,-0.18924199,-0.015212356,0.013751428,-0.02673553,0.0037874044,-0.030077938,0.05696351,
-0.0078523895,0.0072418656,-0.18247059,0.0036200238,-0.071721315,-0.22609273,0.01568977,-0.0034839446,-0.0037357514,0.24920812,-0.10337853,0.16796382,0.20126694,0.06699621,-0.093817554,0.0136395525,-0.13364087,-0.009171406,-0.30799443,-0.044799235,-0.016138965,-0.28253973,-0.1919327,-0.043022938,-0.19457304,0.027967824,-0.22656508,-0.061197244,-0.08268789,-0.1298839,-0.11993701,-0.037580647,0.15069997,-0.034812227,-0.09728994,-0.05406235,0.07942932,-0.07898202,-0.041300192,0.08713718,-0.030568147,-0.014610058,0.006445397,-0.07206307,0.049267903,0.15757011,0.02236344,0.0031212675,-0.0027124467,0.09889552,-0.15989324,0.20058705,-0.21475776,0.12121803,0.008517678,0.009607244,-0.017545499,0.007824097,0.0837427,
-0.011638726,0.036136836,0.06352542,0.045664653,0.028643144,-0.28963262,0.0008468509,-0.038438097,-0.002986087,0.30228242,0.04201078,0.017577162,0.1736829,-0.09892304,0.14158499,-0.04987254,-0.035314485,-0.009100086,0.03861339,0.028518029,-0.1210107,-0.21859273,-0.26803073,-0.11043316,-0.10472761,-0.015233934,-0.16247958,0.025935715,0.034844242,0.0796248,0.46071306,-0.00022571045,-0.33870688,-0.082890764,-0.23787914,-0.04822663,-0.20240064,-0.095986456,-0.07209782,-0.015684595,-0.029538836,0.059423417,0.00775946,0.0286415,-0.045677844,0.105313614,-0.17112853,-0.14521468,0.012344208,-0.122402266,-0.14531009,0.27350515,0.28546482,-0.004584967,-0.03930578,-0.060311843,-0.0051493556,-0.08300027,-0.089659765,
-0.011296308,0.028648667,0.09591731,-0.14374118,0.045755066,-0.18861893,-0.020278653,-0.05171856,-0.009959873,-0.108083725,0.23234001,-0.049252458,-0.120929495,-0.09131398,-0.07829036,-0.05196153,0.06856629,-0.04056859,0.24010354,-0.1816271,-0.26467234,0.05007657,0.12657697,-0.052828327,0.08268177,-0.063221954,-0.103641786,0.00562991,-0.038999677,-0.0041253474,-0.11607255,0.06278434,-0.10344309,-0.11412398,-0.12532854,-0.060137175,-0.3912796,0.017097374,-0.03451884,0.0031220205,-0.040495966,0.18637909,-0.14212222,0.003977445,-0.02825154,0.042074304,-0.088889,-0.016471133,0.0015921091,0.007027071,-0.035452668,-0.03970232,-0.20319656,0.044468924,-0.029709125,-0.029588547,0.0034484477,0.03691307,0.35963023,
-0.07890331,-0.058894727,-0.29261974,-0.10042453,-0.00093605707,-0.16053742,0.0015365528,0.0068637184,0.006526381,-0.2568479,-0.11098484,-0.009743273,-0.22116053,0.07180822,-0.046375297,-0.0059880614,0.11452611,-0.010259477,-0.27393514,-0.054379646,0.04914361,-0.12575966,-0.05293127,-0.036022387,-0.15961753,0.09586958,-0.104817964,-0.13724908,0.02086544,-0.0025593003,-0.21042171,-0.05143788,0.08971003,0.07545552,-0.038441483,-0.0184857,-0.33976436,-0.047192585,-0.012809374,0.2058319,-0.007001719,-0.03875088,0.0043541286,-0.024892397,-0.018580219,0.5593108,-0.02740648,0.063539915,0.057957962,0.029476853,-0.0705776,-0.033225812,-0.25417292,-0.06367143,-0.011274766,0.18381296,0.003500104,0.037661027,-0.662303,
